"row","year","date","displayDate","datePrecision","certainty","title","summary","people","places","tags","view","works","crossReferences","sourceBook","sourceChapter","sourceLine","sourcePath","additionalSources","additionalSourcesJson","dataFile","id","eventJson"
"29092","2016","2016-05-15","2016年5月15日星期日","day","confirmed","李敖发微博谈““招摇撞骗”是清朝的罪名，民国以后，人变坏了，罪名不够用了”","2016年5月15日，李敖在“哈囉李敖”微博发文：“招摇撞骗”是清朝的罪名，民国以后，人变坏了，罪名不够用了；49以后，人更坏了，罪名更不够用了。但招摇撞骗在美国，却一本万利。如今美国共和党总统参选人，声言只要万利不要一本了，自然引发华尔街财阀和华盛顿政客的恐慌。因为偷鸡也要丢把米呀。这场真小人与伪君子的内斗丑剧太好看了。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","042.2016年5月","55","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-05-15-daily-weibo","{""id"":""sui-qianwan-2016-05-15-daily-weibo"",""date"":""2016-05-15"",""displayDate"":""2016年5月15日星期日"",""datePrecision"":""day"",""title"":""李敖发微博谈““招摇撞骗”是清朝的罪名，民国以后，人变坏了，罪名不够用了”"",""summary"":""2016年5月15日，李敖在“哈囉李敖”微博发文：“招摇撞骗”是清朝的罪名，民国以后，人变坏了，罪名不够用了；49以后，人更坏了，罪名更不够用了。但招摇撞骗在美国，却一本万利。如今美国共和党总统参选人，声言只要万利不要一本了，自然引发华尔街财阀和华盛顿政客的恐慌。因为偷鸡也要丢把米呀。这场真小人与伪君子的内斗丑剧太好看了。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""042.2016年5月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt"",""line"":55,""lines"":[55,57]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29093","2016","2016-05-16","2016年5月16日星期一","day","confirmed","李敖发微博谈“台湾统独两派都是假的，都丢不掉“中华民国”这个亡国框框，想以僵尸国…”","2016年5月16日，李敖在“哈囉李敖”微博发文：台湾统独两派都是假的，都丢不掉“中华民国”这个亡国框框，想以僵尸国号与对岸分庭抗礼、等量齐观、两全其美、兄弟之邦，其实太小了！在它自己的白纸黑字里，也不过“中华民国”35个省中的一个最小的省。量来量去，它是小鸡巴，中国是大鸡巴。起来，不愿做两根鸡巴的人们，让我们消灭小鸡巴！","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","042.2016年5月","59","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-05-16-daily-weibo","{""id"":""sui-qianwan-2016-05-16-daily-weibo"",""date"":""2016-05-16"",""displayDate"":""2016年5月16日星期一"",""datePrecision"":""day"",""title"":""李敖发微博谈“台湾统独两派都是假的，都丢不掉“中华民国”这个亡国框框，想以僵尸国…”"",""summary"":""2016年5月16日，李敖在“哈囉李敖”微博发文：台湾统独两派都是假的，都丢不掉“中华民国”这个亡国框框，想以僵尸国号与对岸分庭抗礼、等量齐观、两全其美、兄弟之邦，其实太小了！在它自己的白纸黑字里，也不过“中华民国”35个省中的一个最小的省。量来量去，它是小鸡巴，中国是大鸡巴。起来，不愿做两根鸡巴的人们，让我们消灭小鸡巴！"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""042.2016年5月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt"",""line"":59,""lines"":[59,61]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29094","2016","2016-05-17","2016-05-17","day","","李敖在五二〇前夕预言马英九会坐牢，并把富邦、党产和大巨蛋都纳入案源","他说自己是台湾节目中第一个预言马英九会坐进陈水扁牢房的人，理由从台北银行廉价卖给富邦、四十四户房产折算损失，到党产从九一八亿变一六六亿，再到大巨蛋、美河市和马王政争案，形成卸任后的官司链。","李敖、廖筱君、马英九、陈水扁、李登辉、连战、刘泰英、张荣发","台湾、台北","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、马英九、富邦案、党产、五二〇、坐牢","public","新台湾加油、贪污治罪条例","li-ao-zhenglun-zongyiji-168-lists-party-assets-and-fubon-mei-heshi-five-cases-against-ma-clean-image、li-ao-zhenglun-zongyiji-150-attacks-ma-cleanness-through-kmt-party-assets-cbc-land-and-492000-party-money","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-predicts-ma-will-face-prison-after-520-through-fubon-party-assets-and-old-cases","{""id"":""li-ao-zhenglun-zongyiji-184-predicts-ma-will-face-prison-after-520-through-fubon-party-assets-and-old-cases"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖在五二〇前夕预言马英九会坐牢，并把富邦、党产和大巨蛋都纳入案源"",""summary"":""他说自己是台湾节目中第一个预言马英九会坐进陈水扁牢房的人，理由从台北银行廉价卖给富邦、四十四户房产折算损失，到党产从九一八亿变一六六亿，再到大巨蛋、美河市和马王政争案，形成卸任后的官司链。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[9,33],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""马英九"",""陈水扁"",""李登辉"",""连战"",""刘泰英"",""张荣发""],""places"":[""台湾"",""台北""],""works"":[""新台湾加油"",""贪污治罪条例""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""马英九"",""富邦案"",""党产"",""五二〇"",""坐牢""],""crossReferences"":[""li-ao-zhenglun-zongyiji-168-lists-party-assets-and-fubon-mei-heshi-five-cases-against-ma-clean-image"",""li-ao-zhenglun-zongyiji-150-attacks-ma-cleanness-through-kmt-party-assets-cbc-land-and-492000-party-money""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29095","2016","2016-05-17","2016-05-17","day","","李敖把林锡山案外泄说成检调自走炮，并怀疑王金平卷入说是斗臭操作","他认为台湾司法系统常常像自走炮，最高法院审判人不明、法官重复更审等都违法却无人管；林锡山案若真能打中王金平，马英九早在马王政争时就会用，因此现在更像检调、调查局或某种势力释放消息来斗臭王金平。","李敖、廖筱君、林锡山、王金平、马英九、华定国","台湾","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、司法、检调、林锡山案、王金平、马王政争","public","新台湾加油","li-ao-zhenglun-zongyiji-162-tells-wang-to-admit-lobbying-as-political-friendship-for-legislative-operation","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-describes-judicial-investigation-as-self-propelled-gun-and-doubts-wang-in-lin-xishan-case","{""id"":""li-ao-zhenglun-zongyiji-184-describes-judicial-investigation-as-self-propelled-gun-and-doubts-wang-in-lin-xishan-case"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖把林锡山案外泄说成检调自走炮，并怀疑王金平卷入说是斗臭操作"",""summary"":""他认为台湾司法系统常常像自走炮，最高法院审判人不明、法官重复更审等都违法却无人管；林锡山案若真能打中王金平，马英九早在马王政争时就会用，因此现在更像检调、调查局或某种势力释放消息来斗臭王金平。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[99,133],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""林锡山"",""王金平"",""马英九"",""华定国""],""places"":[""台湾""],""works"":[""新台湾加油""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""司法"",""检调"",""林锡山案"",""王金平"",""马王政争""],""crossReferences"":[""li-ao-zhenglun-zongyiji-162-tells-wang-to-admit-lobbying-as-political-friendship-for-legislative-operation""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29096","2016","2016-05-17","2016-05-17","day","","李敖说蔡英文当家方知柴米贵，并把宪法大陆地区、假统派和三千二百亿国防预算合并批判","他用猪八戒当家方知柴米贵形容蔡英文上台后的困难，指出宪法增修条文写自由地区与大陆地区，台湾习惯称大陆为中国反而违反宪法；洪秀柱以下相信中华民国的都是假统派，而中华民国已亡国的旧框架又让台湾每年花三千二百亿养军队。","李敖、廖筱君、蔡英文、洪秀柱、蒋介石、郭国基、陈诚","台湾、大陆、非洲","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、蔡英文、中华民国宪法、大陆地区、假统派、国防预算","public","新台湾加油、中华民国宪法","li-ao-zhenglun-zongyiji-166-says-chiang-admitted-roc-death-and-both-counterattack-and-independence-dreams-broke、li-ao-zhenglun-zongyiji-144-states-two-sides-one-china-follows-constitution-while-roc-already-died","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-calls-tsai-household-hard-to-manage-and-condenses-constitutional-one-china-false-unification-and-defense-budget","{""id"":""li-ao-zhenglun-zongyiji-184-calls-tsai-household-hard-to-manage-and-condenses-constitutional-one-china-false-unification-and-defense-budget"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖说蔡英文当家方知柴米贵，并把宪法大陆地区、假统派和三千二百亿国防预算合并批判"",""summary"":""他用猪八戒当家方知柴米贵形容蔡英文上台后的困难，指出宪法增修条文写自由地区与大陆地区，台湾习惯称大陆为中国反而违反宪法；洪秀柱以下相信中华民国的都是假统派，而中华民国已亡国的旧框架又让台湾每年花三千二百亿养军队。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[153,165],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""蔡英文"",""洪秀柱"",""蒋介石"",""郭国基"",""陈诚""],""places"":[""台湾"",""大陆"",""非洲""],""works"":[""新台湾加油"",""中华民国宪法""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""蔡英文"",""中华民国宪法"",""大陆地区"",""假统派"",""国防预算""],""crossReferences"":[""li-ao-zhenglun-zongyiji-166-says-chiang-admitted-roc-death-and-both-counterattack-and-independence-dreams-broke"",""li-ao-zhenglun-zongyiji-144-states-two-sides-one-china-follows-constitution-while-roc-already-died""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29097","2016","2016-05-17","2016-05-17","day","","李敖重述质询李大维：台湾若三天成废墟，美国就不会来","他回忆在立法院问李大维，美国救台前提是台湾守住第一波，李大维说希望守十四天；李敖判断台湾三天就会因跑道被炸而垮，追问若台湾成废墟美国还来不来，李大维回答不来，于是李敖说质询完毕，并接到钱复四十次、沈剑虹五十二次美国保证失信。","李敖、廖筱君、李大维、林中斌、钱复、沈剑虹、宋楚瑜、蔡英文","台湾、美国","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、李大维、十四天、美国不来、台湾废墟、美国不可靠","public","新台湾加油、钱复回忆录、沈剑虹回忆录","li-ao-zhenglun-zongyiji-078-uses-us-defense-data-to-refute-li-jie-fourteen-days、li-ao-zhenglun-zongyiji-076-argues-taiwan-becomes-ruins-before-us-arrives","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-uses-li-dawei-fourteen-days-record-to-say-us-will-not-come-after-taiwan-becomes-ruins","{""id"":""li-ao-zhenglun-zongyiji-184-uses-li-dawei-fourteen-days-record-to-say-us-will-not-come-after-taiwan-becomes-ruins"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖重述质询李大维：台湾若三天成废墟，美国就不会来"",""summary"":""他回忆在立法院问李大维，美国救台前提是台湾守住第一波，李大维说希望守十四天；李敖判断台湾三天就会因跑道被炸而垮，追问若台湾成废墟美国还来不来，李大维回答不来，于是李敖说质询完毕，并接到钱复四十次、沈剑虹五十二次美国保证失信。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[209,221],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""李大维"",""林中斌"",""钱复"",""沈剑虹"",""宋楚瑜"",""蔡英文""],""places"":[""台湾"",""美国""],""works"":[""新台湾加油"",""钱复回忆录"",""沈剑虹回忆录""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""李大维"",""十四天"",""美国不来"",""台湾废墟"",""美国不可靠""],""crossReferences"":[""li-ao-zhenglun-zongyiji-078-uses-us-defense-data-to-refute-li-jie-fourteen-days"",""li-ao-zhenglun-zongyiji-076-argues-taiwan-becomes-ruins-before-us-arrives""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29098","2016","2016-05-17","2016-05-17","day","","李敖借肯亚诈骗犯和九二共识追问民进党敢不敢真正革命","节目谈到肯亚诈骗犯送北京，李敖说若民进党是革命团体，就该废旧宪法、推翻中华民国和青天白日旗，问题不是台独，而是敢不敢台独；随后他把九二共识追到二〇〇〇年四月苏起在陈水扁时代提出，认为共产党接受后台湾又否认，当然会翻脸。","李敖、廖筱君、陈水扁、苏起、蒋介石、谢聪敏","台湾、北京、肯亚、大陆","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、肯亚诈骗案、台独、中华民国、九二共识、苏起","public","新台湾加油","li-ao-zhenglun-zongyiji-177-traces-1992-consensus-to-su-chi-chen-and-tsai-mutual-cover、li-ao-zhenglun-zongyiji-178-uses-cai-ingwen-2000-legislative-record-to-pin-her-to-unification-guidelines","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-dares-dpp-to-revolutionize-roc-frame-and-ties-kenya-case-to-1992-consensus-origin","{""id"":""li-ao-zhenglun-zongyiji-184-dares-dpp-to-revolutionize-roc-frame-and-ties-kenya-case-to-1992-consensus-origin"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖借肯亚诈骗犯和九二共识追问民进党敢不敢真正革命"",""summary"":""节目谈到肯亚诈骗犯送北京，李敖说若民进党是革命团体，就该废旧宪法、推翻中华民国和青天白日旗，问题不是台独，而是敢不敢台独；随后他把九二共识追到二〇〇〇年四月苏起在陈水扁时代提出，认为共产党接受后台湾又否认，当然会翻脸。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[65,97],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""陈水扁"",""苏起"",""蒋介石"",""谢聪敏""],""places"":[""台湾"",""北京"",""肯亚"",""大陆""],""works"":[""新台湾加油""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""肯亚诈骗案"",""台独"",""中华民国"",""九二共识"",""苏起""],""crossReferences"":[""li-ao-zhenglun-zongyiji-177-traces-1992-consensus-to-su-chi-chen-and-tsai-mutual-cover"",""li-ao-zhenglun-zongyiji-178-uses-cai-ingwen-2000-legislative-record-to-pin-her-to-unification-guidelines""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29099","2016","2016-05-17","2016-05-17","day","","李敖赞成限制马英九出境，并把他重新定位为亲美亲日而非亲中","被问是否会制造对立时，李敖说赞成限制马英九出境，因为他可能有逃亡之意，且父亲、女婿、绿卡和美国包庇都使身份不明；他进一步说马英九没有资格亲中，真正是亲美、亲日，海啸后带头给日本捐六十六亿台币就是例子。","李敖、廖筱君、马英九、蔡英文、薛石民","台湾、美国、日本、大陆","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、限制出境、马英九、亲美、亲日、绿卡","public","新台湾加油","li-ao-zhenglun-zongyiji-163-denies-ma-clean-image-through-party-assets-and-campaign-money","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-supports-restricting-ma-exit-and-recasts-him-as-pro-american-pro-japanese-not-pro-china","{""id"":""li-ao-zhenglun-zongyiji-184-supports-restricting-ma-exit-and-recasts-him-as-pro-american-pro-japanese-not-pro-china"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖赞成限制马英九出境，并把他重新定位为亲美亲日而非亲中"",""summary"":""被问是否会制造对立时，李敖说赞成限制马英九出境，因为他可能有逃亡之意，且父亲、女婿、绿卡和美国包庇都使身份不明；他进一步说马英九没有资格亲中，真正是亲美、亲日，海啸后带头给日本捐六十六亿台币就是例子。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[45,65],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""马英九"",""蔡英文"",""薛石民""],""places"":[""台湾"",""美国"",""日本"",""大陆""],""works"":[""新台湾加油""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""限制出境"",""马英九"",""亲美"",""亲日"",""绿卡""],""crossReferences"":[""li-ao-zhenglun-zongyiji-163-denies-ma-clean-image-through-party-assets-and-campaign-money""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29100","2016","2016-05-17","2016-05-17","day","","李敖警告蔡英文自造潜舰政策既造不出来，也会因掐大陆石油命脉而挑衅","谈蔡英文影子内阁国防部长冯世宽的潜舰政策时，他说台湾连汽车都造不出来，更造不了高度机密的潜艇；又回忆质询李杰时，李杰承认潜艇用途是剪断大陆从新加坡到上海的石油线，李敖据此判断这会逼大陆拼命。","李敖、廖筱君、蔡英文、冯世宽、李杰","台湾、美国、大陆、新加坡、上海","李敖政论综艺集、第十九轮、closeout、节目访谈、第184集、潜水艇、冯世宽、李杰、国防政策、军购","public","新台湾加油","li-ao-zhenglun-zongyiji-077-says-submarines-could-provoke-preemptive-mainland-attack、li-ao-zhenglun-zongyiji-077-warns-initial-arms-budget-is-head-passing-then-body-follows","","","","","","[]","data/timeline-events-li-ao-zhenglun-zongyiji.json","li-ao-zhenglun-zongyiji-184-warns-tsai-submarine-policy-is-unbuildable-and-would-provoke-mainland","{""id"":""li-ao-zhenglun-zongyiji-184-warns-tsai-submarine-policy-is-unbuildable-and-would-provoke-mainland"",""date"":""2016-05-17"",""year"":2016,""month"":5,""day"":17,""title"":""李敖警告蔡英文自造潜舰政策既造不出来，也会因掐大陆石油命脉而挑衅"",""summary"":""谈蔡英文影子内阁国防部长冯世宽的潜舰政策时，他说台湾连汽车都造不出来，更造不了高度机密的潜艇；又回忆质询李杰时，李杰承认潜艇用途是剪断大陆从新加坡到上海的石油线，李敖据此判断这会逼大陆拼命。"",""category"":""media"",""source"":""《大李敖全集5.0》（wjm_tcy版）分章节/010.节目演讲类/012.李敖政论综艺集/184.20160517《新台湾加油》.txt"",""sourceLines"":[169,205],""lineCount"":231,""people"":[""李敖"",""廖筱君"",""蔡英文"",""冯世宽"",""李杰""],""places"":[""台湾"",""美国"",""大陆"",""新加坡"",""上海""],""works"":[""新台湾加油""],""tags"":[""李敖政论综艺集"",""第十九轮"",""closeout"",""节目访谈"",""第184集"",""潜水艇"",""冯世宽"",""李杰"",""国防政策"",""军购""],""crossReferences"":[""li-ao-zhenglun-zongyiji-077-says-submarines-could-provoke-preemptive-mainland-attack"",""li-ao-zhenglun-zongyiji-077-warns-initial-arms-budget-is-head-passing-then-body-follows""],""view"":[""public""],""confidence"":""high"",""round"":""li-ao-zhenglun-zongyiji-round019-181-186-closeout"",""dataFile"":""data/timeline-events-li-ao-zhenglun-zongyiji.json""}"
"29101","2016","2016-05-17","2016年5月17日星期二","day","confirmed","李敖发微博谈“美国国防部在台湾儿皇帝改朝换代时，重申美国基于与中国三公报和台湾关…”","2016年5月17日，李敖在“哈囉李敖”微博发文：美国国防部在台湾儿皇帝改朝换代时，重申美国基于与中国三公报和台湾关系法，反对台海任何一方改变现状，也不支持台湾独立。我认为：美国在做两面人：一方面反对台湾自立门户、一方面支持台湾磨拳擦掌。磨拳擦掌是壮胆的本钱，目的是使台湾疏离祖国，在疏离中等机会，虽曰不独，独在其中矣。","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","042.2016年5月","63","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-05-17-daily-weibo","{""id"":""sui-qianwan-2016-05-17-daily-weibo"",""date"":""2016-05-17"",""displayDate"":""2016年5月17日星期二"",""datePrecision"":""day"",""title"":""李敖发微博谈“美国国防部在台湾儿皇帝改朝换代时，重申美国基于与中国三公报和台湾关…”"",""summary"":""2016年5月17日，李敖在“哈囉李敖”微博发文：美国国防部在台湾儿皇帝改朝换代时，重申美国基于与中国三公报和台湾关系法，反对台海任何一方改变现状，也不支持台湾独立。我认为：美国在做两面人：一方面反对台湾自立门户、一方面支持台湾磨拳擦掌。磨拳擦掌是壮胆的本钱，目的是使台湾疏离祖国，在疏离中等机会，虽曰不独，独在其中矣。"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""042.2016年5月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt"",""line"":63,""lines"":[63,65]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
"29102","2016","2016-05-18","2016年5月18日星期三","day","confirmed","李敖发微博谈“奥巴马一上台，势利眼的诺贝尔和平奖就给了他”","2016年5月18日，李敖在“哈囉李敖”微博发文：奥巴马一上台，势利眼的诺贝尔和平奖就给了他。这黑鬼异军突起，得和平奖于刀光闪闪之际，未免唐突。果然今年5月6日见了真章！这一天开始，奥巴马就打破前任小布什的纪录，成为美国史上进行战争最久的总统了！用兵7国，至今未已，两任任期中天天打仗，美国总统爱好和平如此，Damn you呀！","李敖","","虽千万人，李敖往矣、哈囉李敖、微博、140字","写作线、媒体线、晚年线","虽千万人，李敖往矣、哈囉李敖","","虽千万人，李敖往矣","042.2016年5月","67","《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt","","[]","data/timeline-events-sui-qianwan-li-ao-wangyi.json","sui-qianwan-2016-05-18-daily-weibo","{""id"":""sui-qianwan-2016-05-18-daily-weibo"",""date"":""2016-05-18"",""displayDate"":""2016年5月18日星期三"",""datePrecision"":""day"",""title"":""李敖发微博谈“奥巴马一上台，势利眼的诺贝尔和平奖就给了他”"",""summary"":""2016年5月18日，李敖在“哈囉李敖”微博发文：奥巴马一上台，势利眼的诺贝尔和平奖就给了他。这黑鬼异军突起，得和平奖于刀光闪闪之际，未免唐突。果然今年5月6日见了真章！这一天开始，奥巴马就打破前任小布什的纪录，成为美国史上进行战争最久的总统了！用兵7国，至今未已，两任任期中天天打仗，美国总统爱好和平如此，Damn you呀！"",""view"":[""写作线"",""媒体线"",""晚年线""],""tags"":[""虽千万人，李敖往矣"",""哈囉李敖"",""微博"",""140字""],""people"":[""李敖""],""places"":[],""works"":[""虽千万人，李敖往矣"",""哈囉李敖""],""certainty"":""confirmed"",""source"":{""book"":""虽千万人，李敖往矣"",""chapter"":""042.2016年5月"",""path"":""《大李敖全集5.0》（wjm_tcy版）分章节/005.诗集语录类/005.虽千万人，李敖往矣/042.2016年5月.txt"",""line"":67,""lines"":[67,69]},""crossReferences"":[],""round"":""2026-07-11-sui-qianwan-li-ao-wangyi-daily-completion"",""dataFile"":""data/timeline-events-sui-qianwan-li-ao-wangyi.json""}"
